mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/oldf/jenf14.htm                             |         1 |
| /derby/oldf/jenny1.htm                             |         0 |
| /derby/oldf/jens.htm                               |         0 |
| /derby/oldf/jessb.htm                              |         0 |
| /derby/oldf/jessb2.htm                             |         1 |
| /derby/oldf/jessie1.htm                            |         1 |
| /derby/oldf/jessie2.htm                            |         1 |
| /derby/oldf/jessie3.htm                            |         0 |
| /derby/oldf/jessie4.htm                            |         0 |
| /derby/oldf/jessie5.htm                            |         0 |
| /derby/oldf/jessn2.htm                             |         0 |
| /derby/oldf/jessr1b.htm                            |         0 |
| /derby/oldf/jimmy19.htm                            |         1 |
| /derby/oldf/jimmy21.htm                            |         1 |
| /derby/oldf/jimmy22.htm                            |         1 |
| /derby/oldf/john4.htm                              |         1 |
| /derby/oldf/judyly6.htm                            |         1 |
| /derby/oldf/judylykm1.htm                          |         1 |
| /derby/oldf/kae1.htm                               |         0 |
| /derby/oldf/karen1c.htm                            |         1 |
| /derby/oldf/karen2.htm                             |         0 |
| /derby/oldf/karlea1.htm                            |         0 |
| /derby/oldf/katann2e.htm                           |         1 |
| /derby/oldf/kath1d.htm                             |         0 |
| /derby/oldf/kathy1d.htm                            |         1 |
| /derby/oldf/kathy3a.htm                            |         0 |
| /derby/oldf/kendra1.htm                            |         0 |
| /derby/oldf/kiml1.htm                              |         0 |
| /derby/oldf/kimmie10.htm                           |         1 |
| /derby/oldf/kimmie9.htm                            |         0 |
| /derby/oldf/kourt1c.htm                            |         0 |
| /derby/oldf/lara1b.htm                             |         0 |
| /derby/oldf/lara2b.htm                             |         0 |
| /derby/oldf/lara3.htm                              |         0 |
| /derby/oldf/laurel1.htm                            |         0 |
| /derby/oldf/laurm3.htm                             |         0 |
| /derby/oldf/laurm4.htm                             |         0 |
| /derby/oldf/leag1.htm                              |         0 |
| /derby/oldf/leah7.htm                              |         1 |
| /derby/oldf/leah8b.htm                             |         1 |
| /derby/oldf/lear4.htm                              |         0 |
| /derby/oldf/lear5.htm                              |         0 |
| /derby/oldf/linds1.htm                             |         0 |
| /derby/oldf/lise22b.htm                            |         1 |
| /derby/oldf/lise23c.htm                            |         1 |
| /derby/oldf/lizm10.htm                             |         1 |
| /derby/oldf/lucie1.htm                             |         0 |
| /derby/oldf/mags10.htm                             |         1 |
| /derby/oldf/malin15.htm                            |         0 |
| /derby/oldf/marsha18.htm                           |         1 |
| /derby/oldf/marsha19.htm                           |         0 |
| /derby/oldf/marsha20.htm                           |         0 |
| /derby/oldf/maryc13.htm                            |         1 |
| /derby/oldf/maryc17.htm                            |         1 |
| /derby/oldf/maryc19.htm                            |         0 |
| /derby/oldf/maryk1.htm                             |         0 |
| /derby/oldf/megan6b.htm                            |         1 |
| /derby/oldf/megankg.htm                            |         1 |
| /derby/oldf/meghan1.htm                            |         0 |
| /derby/oldf/megjen1.htm                            |         0 |
| /derby/oldf/meliss11.htm                           |         1 |
| /derby/oldf/meliss12.htm                           |         0 |
| /derby/oldf/meliss8.htm                            |         1 |
| /derby/oldf/merr.htm                               |         0 |
| /derby/oldf/michev3.htm                            |         1 |
| /derby/oldf/mosy3.htm                              |         1 |
| /derby/oldf/mosy5.htm                              |         1 |
